repo_key,repo_name,category,origin_url,stars,forks,archived,license,last_commit_at,days_since_last_commit,stale_bucket,findings_total,native_findings,collection_scale_findings,cluster_issue_instances,multi_signal_issue_instances,cross_tool_issue_instances,instruction_surface_files,skill_files,plugin_manifest_files,mcp_manifest_files,surface_diversity,has_skill_md,top_canonical_class,top_canonical_class_count
category1_top_instruction_repos/Chalarangelo__30-seconds-of-code,Chalarangelo__30-seconds-of-code,category1_top_instruction_repos,https://github.com/Chalarangelo/30-seconds-of-code.git,128000,12500,False,CC-BY-4.0,2026-04-14T13:06:23+03:00,12,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category1_top_instruction_repos/NousResearch__hermes-agent,NousResearch__hermes-agent,category1_top_instruction_repos,https://github.com/NousResearch/hermes-agent.git,119000,17700,False,MIT,2026-04-20T07:14:33-07:00,6,0-30d,96,4,3,87,9,1,129,128,0,0,2,True,unsafe_command_or_execution_surface,28
category1_top_instruction_repos/Shubhamsaboo__awesome-llm-apps,Shubhamsaboo__awesome-llm-apps,category1_top_instruction_repos,https://github.com/Shubhamsaboo/awesome-llm-apps.git,108000,15900,False,Apache-2.0,2026-04-18T23:07:13-07:00,8,0-30d,5,0,0,5,0,0,24,21,0,0,2,True,agent_role_or_goal_manipulation,1
category1_top_instruction_repos/Significant-Gravitas__AutoGPT,Significant-Gravitas__AutoGPT,category1_top_instruction_repos,https://github.com/Significant-Gravitas/AutoGPT.git,184000,46200,False,License,2026-04-17T15:22:10+00:00,9,0-30d,12,1,2,12,0,0,29,9,0,0,2,True,unsafe_command_or_execution_surface,1
category1_top_instruction_repos/affaan-m__everything-claude-code,affaan-m__everything-claude-code,category1_top_instruction_repos,https://github.com/affaan-m/everything-claude-code.git,168000,26000,False,MIT,2026-04-19T14:02:52-07:00,7,0-30d,108,4,0,107,1,0,476,459,2,1,4,True,credential_or_pii_exposure_surface,14
category1_top_instruction_repos/angular__angular,angular__angular,category1_top_instruction_repos,https://github.com/angular/angular.git,100000,27200,False,MIT,2026-04-17T15:14:59-07:00,9,0-30d,4,1,0,4,0,0,15,7,0,0,3,True,autonomous_execution_or_looping,1
category1_top_instruction_repos/anomalyco__opencode,anomalyco__opencode,category1_top_instruction_repos,https://github.com/anomalyco/opencode.git,150000,17300,False,MIT,2026-04-20T09:56:26-04:00,6,0-30d,2,0,0,2,0,0,9,3,0,0,2,True,agent_role_or_goal_manipulation,1
category1_top_instruction_repos/ant-design__ant-design,ant-design__ant-design,category1_top_instruction_repos,https://github.com/ant-design/ant-design.git,97900,54600,False,License,2026-04-20T17:14:02+08:00,6,0-30d,3,0,0,3,0,0,9,6,0,0,2,True,unsafe_command_or_execution_surface,1
category1_top_instruction_repos/anthropics__claude-code,anthropics__claude-code,category1_top_instruction_repos,https://github.com/anthropics/claude-code.git,118000,19700,False,License,2026-04-18T01:34:25+00:00,9,0-30d,10,1,1,10,0,0,22,10,12,0,3,True,credential_or_pii_exposure_surface,2
category1_top_instruction_repos/anthropics__skills,anthropics__skills,category1_top_instruction_repos,https://github.com/anthropics/skills.git,125000,14600,False,,2026-04-16T15:12:57-04:00,10,0-30d,9,0,1,8,1,0,18,18,0,0,2,True,unsafe_command_or_execution_surface,2
category1_top_instruction_repos/avelino__awesome-go,avelino__awesome-go,category1_top_instruction_repos,https://github.com/avelino/awesome-go.git,171000,13200,False,MIT,2026-04-19T22:35:49+00:00,7,0-30d,0,0,0,0,0,0,3,0,0,0,1,False,,
category1_top_instruction_repos/axios__axios,axios__axios,category1_top_instruction_repos,https://github.com/axios/axios.git,109000,11700,False,MIT,2026-04-19T18:51:43+02:00,7,0-30d,1,0,0,1,0,0,1,0,0,0,1,False,prompt_or_instruction_override_surface,1
category1_top_instruction_repos/denoland__deno,denoland__deno,category1_top_instruction_repos,https://github.com/denoland/deno.git,107000,6000,False,MIT,2026-04-18T13:29:54+02:00,8,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category1_top_instruction_repos/electron__electron,electron__electron,category1_top_instruction_repos,https://github.com/electron/electron.git,121000,17200,False,MIT,2026-04-20T10:26:43-05:00,6,0-30d,9,0,0,9,0,0,7,4,0,0,2,True,credential_or_pii_exposure_surface,1
category1_top_instruction_repos/excalidraw__excalidraw,excalidraw__excalidraw,category1_top_instruction_repos,https://github.com/excalidraw/excalidraw.git,122000,13400,False,MIT,2026-04-13T10:30:58+02:00,14,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category1_top_instruction_repos/f__prompts.chat,f__prompts.chat,category1_top_instruction_repos,https://github.com/f/prompts.chat.git,161000,21000,False,License,2026-04-20T04:10:41+00:00,7,0-30d,3,0,0,3,0,0,8,4,1,1,4,True,unsafe_command_or_execution_surface,1
category1_top_instruction_repos/facebook__react,facebook__react,category1_top_instruction_repos,https://github.com/facebook/react.git,245000,51000,False,MIT,2026-04-17T13:21:41-04:00,9,0-30d,1,0,0,1,0,0,9,7,0,0,2,True,autonomous_execution_or_looping,1
category1_top_instruction_repos/facebook__react-native,facebook__react-native,category1_top_instruction_repos,https://github.com/facebook/react-native.git,126000,25200,False,MIT,2026-04-20T07:48:25-07:00,6,0-30d,1,0,0,1,0,0,1,0,0,0,1,False,autonomous_execution_or_looping,1
category1_top_instruction_repos/fastapi__fastapi,fastapi__fastapi,category1_top_instruction_repos,https://github.com/fastapi/fastapi.git,97700,9200,False,MIT,2026-04-20T21:41:14+00:00,6,0-30d,0,0,0,0,0,0,1,1,0,0,2,True,,
category1_top_instruction_repos/fatedier__frp,fatedier__frp,category1_top_instruction_repos,https://github.com/fatedier/frp.git,106000,15000,False,Apache-2.0,2026-04-14T01:18:31+08:00,13,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category1_top_instruction_repos/firecrawl__firecrawl,firecrawl__firecrawl,category1_top_instruction_repos,https://github.com/firecrawl/firecrawl.git,113000,7200,False,AGPL-3.0,2026-04-20T10:11:30-03:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category1_top_instruction_repos/flutter__flutter,flutter__flutter,category1_top_instruction_repos,https://github.com/flutter/flutter.git,176000,30300,False,BSD-3-Clause,2026-04-20T10:43:38+00:00,6,0-30d,4,0,0,4,0,0,125,3,0,0,3,True,agent_role_or_goal_manipulation,1
category1_top_instruction_repos/freeCodeCamp__freeCodeCamp,freeCodeCamp__freeCodeCamp,category1_top_instruction_repos,https://github.com/freeCodeCamp/freeCodeCamp.git,444000,44400,False,BSD-3-Clause,2026-04-20T20:49:36+05:30,6,0-30d,1,0,0,1,0,0,2,0,0,0,1,False,credential_or_pii_exposure_surface,1
category1_top_instruction_repos/ggml-org__llama.cpp,ggml-org__llama.cpp,category1_top_instruction_repos,https://github.com/ggml-org/llama.cpp.git,107000,17400,False,MIT,2026-04-20T07:37:17-07:00,6,0-30d,1,0,0,1,0,0,2,0,0,0,1,False,autonomous_execution_or_looping,1
category1_top_instruction_repos/google-gemini__gemini-cli,google-gemini__gemini-cli,category1_top_instruction_repos,https://github.com/google-gemini/gemini-cli.git,103000,13400,False,Apache-2.0,2026-04-18T00:08:02+00:00,9,0-30d,7,0,0,7,0,0,22,14,0,0,2,True,tool_or_skill_poisoning_surface,1
category1_top_instruction_repos/huggingface__transformers,huggingface__transformers,category1_top_instruction_repos,https://github.com/huggingface/transformers.git,160000,33000,False,Apache-2.0,2026-04-20T13:44:55+00:00,6,0-30d,1,0,0,1,0,0,5,1,0,0,2,True,autonomous_execution_or_looping,1
category1_top_instruction_repos/jaywcjlove__awesome-mac,jaywcjlove__awesome-mac,category1_top_instruction_repos,https://github.com/jaywcjlove/awesome-mac.git,103000,7700,False,CC0-1.0,2026-04-18T08:10:03+00:00,9,0-30d,0,0,0,0,0,0,1,1,0,0,2,True,,
category1_top_instruction_repos/langchain-ai__langchain,langchain-ai__langchain,category1_top_instruction_repos,https://github.com/langchain-ai/langchain.git,135000,22300,False,MIT,2026-04-19T11:06:26-04:00,7,0-30d,2,0,0,2,0,0,3,0,0,1,2,False,agent_role_or_goal_manipulation,2
category1_top_instruction_repos/langflow-ai__langflow,langflow-ai__langflow,category1_top_instruction_repos,https://github.com/langflow-ai/langflow.git,147000,8900,False,MIT,2026-04-15T08:41:09-07:00,11,0-30d,4,0,0,4,0,0,8,6,0,0,2,True,agent_role_or_goal_manipulation,1
category1_top_instruction_repos/langgenius__dify,langgenius__dify,category1_top_instruction_repos,https://github.com/langgenius/dify.git,139000,21800,False,License,2026-04-20T13:43:17+00:00,6,0-30d,3,0,0,3,0,0,27,6,0,0,3,True,agent_role_or_goal_manipulation,1
category1_top_instruction_repos/microsoft__PowerToys,microsoft__PowerToys,category1_top_instruction_repos,https://github.com/microsoft/PowerToys.git,132000,7900,False,MIT,2026-04-20T10:13:24-05:00,6,0-30d,7,0,0,7,0,0,22,8,0,1,3,True,credential_or_pii_exposure_surface,1
category1_top_instruction_repos/microsoft__TypeScript,microsoft__TypeScript,category1_top_instruction_repos,https://github.com/microsoft/TypeScript.git,109000,13400,False,Apache-2.0,2026-04-17T18:09:16+00:00,9,0-30d,1,0,0,1,0,0,2,0,0,0,1,False,prompt_or_instruction_override_surface,1
category1_top_instruction_repos/microsoft__generative-ai-for-beginners,microsoft__generative-ai-for-beginners,category1_top_instruction_repos,https://github.com/microsoft/generative-ai-for-beginners.git,110000,59000,False,MIT,2026-04-20T16:40:44+01:00,6,0-30d,4,0,0,4,0,0,56,0,0,0,1,False,tool_or_skill_poisoning_surface,1
category1_top_instruction_repos/microsoft__vscode,microsoft__vscode,category1_top_instruction_repos,https://github.com/microsoft/vscode.git,184000,39500,False,MIT,2026-04-20T15:17:04+00:00,6,0-30d,29,2,1,28,1,0,78,46,0,2,4,True,unsafe_command_or_execution_surface,5
category1_top_instruction_repos/mui__material-ui,mui__material-ui,category1_top_instruction_repos,https://github.com/mui/material-ui.git,98200,32700,False,MIT,2026-04-20T14:06:37+00:00,6,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category1_top_instruction_repos/n8n-io__n8n,n8n-io__n8n,category1_top_instruction_repos,https://github.com/n8n-io/n8n.git,186000,57200,False,License,2026-04-20T14:25:42+00:00,6,0-30d,8,0,1,8,0,0,32,13,1,0,3,True,unsafe_command_or_execution_surface,2
category1_top_instruction_repos/neovim__neovim,neovim__neovim,category1_top_instruction_repos,https://github.com/neovim/neovim.git,99100,6800,False,License,2026-04-20T11:38:47-04:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category1_top_instruction_repos/nodejs__node,nodejs__node,category1_top_instruction_repos,https://github.com/nodejs/node.git,117000,35400,False,License,2026-04-20T14:49:41+00:00,6,0-30d,0,0,0,0,0,0,102,0,0,0,2,False,,
category1_top_instruction_repos/obra__superpowers,obra__superpowers,category1_top_instruction_repos,https://github.com/obra/superpowers.git,169000,14900,False,MIT,2026-04-16T12:50:46-07:00,10,0-30d,4,0,2,4,0,0,19,14,2,0,3,True,unsafe_command_or_execution_surface,1
category1_top_instruction_repos/openclaw__openclaw,openclaw__openclaw,category1_top_instruction_repos,https://github.com/openclaw/openclaw.git,365000,74700,False,MIT,2026-04-20T16:29:48+01:00,6,0-30d,30,0,2,29,1,0,117,77,0,0,2,True,unsafe_command_or_execution_surface,8
category1_top_instruction_repos/pytorch__pytorch,pytorch__pytorch,category1_top_instruction_repos,https://github.com/pytorch/pytorch.git,99500,27600,False,License,2026-04-20T15:32:49+00:00,6,0-30d,9,0,1,8,1,0,16,12,0,0,2,True,unsafe_command_or_execution_surface,3
category1_top_instruction_repos/ripienaar__free-for-dev,ripienaar__free-for-dev,category1_top_instruction_repos,https://github.com/ripienaar/free-for-dev.git,121000,12600,False,,2026-04-17T18:18:58+02:00,9,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category1_top_instruction_repos/rust-lang__rust,rust-lang__rust,category1_top_instruction_repos,https://github.com/rust-lang/rust.git,112000,14800,False,Apache-2.0,2026-04-20T09:29:42+00:00,6,0-30d,2,0,0,2,0,0,64,0,0,0,2,False,tool_or_skill_poisoning_surface,2
category1_top_instruction_repos/rustdesk__rustdesk,rustdesk__rustdesk,category1_top_instruction_repos,https://github.com/rustdesk/rustdesk.git,113000,16900,False,AGPL-3.0,2026-04-20T10:05:32+08:00,7,0-30d,0,0,0,0,0,0,3,0,0,0,1,False,,
category1_top_instruction_repos/shadcn-ui__ui,shadcn-ui__ui,category1_top_instruction_repos,https://github.com/shadcn-ui/ui.git,113000,8700,False,MIT,2026-04-20T12:37:59+04:00,7,0-30d,1,0,0,1,0,0,1,1,0,0,2,True,autonomous_execution_or_looping,1
category1_top_instruction_repos/supabase__supabase,supabase__supabase,category1_top_instruction_repos,https://github.com/supabase/supabase.git,101000,12200,False,Apache-2.0,2026-04-20T11:34:00-04:00,6,0-30d,5,0,0,5,0,0,21,11,0,1,3,True,tool_or_skill_poisoning_surface,2
category1_top_instruction_repos/tensorflow__tensorflow,tensorflow__tensorflow,category1_top_instruction_repos,https://github.com/tensorflow/tensorflow.git,195000,75300,False,Apache-2.0,2026-04-20T07:11:58-07:00,6,0-30d,0,0,0,0,0,0,21,0,0,0,2,False,,
category1_top_instruction_repos/ultraworkers__claw-code,ultraworkers__claw-code,category1_top_instruction_repos,https://github.com/ultraworkers/claw-code.git,189000,109000,False,,2026-04-20T21:32:02+09:00,6,0-30d,2,0,0,2,0,0,4,0,2,0,2,False,tool_or_skill_poisoning_surface,2
category1_top_instruction_repos/vercel__next.js,vercel__next.js,category1_top_instruction_repos,https://github.com/vercel/next.js.git,139000,31000,False,MIT,2026-04-20T14:54:37+02:00,6,0-30d,6,0,1,6,0,0,17,13,1,0,3,True,tool_or_skill_poisoning_surface,1
category1_top_instruction_repos/vinta__awesome-python,vinta__awesome-python,category1_top_instruction_repos,https://github.com/vinta/awesome-python.git,295000,27800,False,License,2026-04-20T23:29:45+08:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category1_top_instruction_repos/yangshun__tech-interview-handbook,yangshun__tech-interview-handbook,category1_top_instruction_repos,https://github.com/yangshun/tech-interview-handbook.git,139000,16500,False,MIT,2026-04-06T07:58:25+08:00,21,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category2_agent_tooling/Aider-AI__aider,Aider-AI__aider,category2_agent_tooling,https://github.com/Aider-AI/aider.git,44000,4300,False,Apache-2.0,2026-04-08T22:07:19-07:00,18,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category2_agent_tooling/BerriAI__litellm,BerriAI__litellm,category2_agent_tooling,https://github.com/BerriAI/litellm.git,44900,7600,False,License,2026-04-20T08:48:21-07:00,6,0-30d,3,0,0,3,0,0,7,4,0,0,2,True,tool_or_skill_poisoning_surface,1
category2_agent_tooling/OpenBMB__AgentVerse,OpenBMB__AgentVerse,category2_agent_tooling,https://github.com/OpenBMB/AgentVerse.git,5000,502,False,Apache-2.0,2024-09-09T13:47:39+08:00,595,365d+,10,0,0,10,0,0,35,0,0,0,2,False,autonomous_execution_or_looping,10
category2_agent_tooling/OpenHands__OpenHands,OpenHands__OpenHands,category2_agent_tooling,https://github.com/OpenHands/OpenHands.git,72100,9100,False,License,2026-04-20T12:16:01-04:00,6,0-30d,2,0,0,2,0,0,4,3,0,0,2,True,unsafe_command_or_execution_surface,1
category2_agent_tooling/Significant-Gravitas__AutoGPT,Significant-Gravitas__AutoGPT,category2_agent_tooling,https://github.com/Significant-Gravitas/AutoGPT.git,184000,46200,False,License,2026-04-17T15:22:10+00:00,9,0-30d,12,1,2,12,0,0,29,9,0,0,2,True,unsafe_command_or_execution_surface,1
category2_agent_tooling/aaif-goose__goose,aaif-goose__goose,category2_agent_tooling,https://github.com/aaif-goose/goose.git,43400,4400,False,Apache-2.0,2026-04-20T14:45:24+00:00,6,0-30d,5,0,0,5,0,0,10,4,0,0,2,True,agent_role_or_goal_manipulation,1
category2_agent_tooling/ag2ai__ag2,ag2ai__ag2,category2_agent_tooling,https://github.com/ag2ai/ag2.git,4400,594,False,Apache-2.0,2026-04-20T11:50:07+10:00,7,0-30d,0,0,0,0,0,0,6,0,0,0,1,False,,
category2_agent_tooling/anomalyco__opencode,anomalyco__opencode,category2_agent_tooling,https://github.com/anomalyco/opencode.git,150000,17300,False,MIT,2026-04-20T15:59:40+00:00,6,0-30d,2,0,0,2,0,0,9,3,0,0,2,True,agent_role_or_goal_manipulation,1
category2_agent_tooling/anthropics__claude-code,anthropics__claude-code,category2_agent_tooling,https://github.com/anthropics/claude-code.git,118000,19700,False,License,2026-04-18T01:34:25+00:00,9,0-30d,10,1,1,10,0,0,22,10,12,0,3,True,credential_or_pii_exposure_surface,2
category2_agent_tooling/browser-use__browser-use,browser-use__browser-use,category2_agent_tooling,https://github.com/browser-use/browser-use.git,90600,10300,False,MIT,2026-04-15T18:38:48-04:00,11,0-30d,9,0,0,9,0,0,6,4,0,0,2,True,agent_role_or_goal_manipulation,2
category2_agent_tooling/camel-ai__camel,camel-ai__camel,category2_agent_tooling,https://github.com/camel-ai/camel.git,16800,1900,False,Apache-2.0,2026-04-19T21:19:54+08:00,7,0-30d,4,0,0,4,0,0,5,5,0,0,2,True,unsafe_command_or_execution_surface,1
category2_agent_tooling/continuedev__continue,continuedev__continue,category2_agent_tooling,https://github.com/continuedev/continue.git,32800,4400,False,Apache-2.0,2026-04-16T20:27:48-07:00,10,0-30d,2,0,0,2,0,0,4,2,0,1,3,True,agent_role_or_goal_manipulation,1
category2_agent_tooling/crewAIInc__crewAI,crewAIInc__crewAI,category2_agent_tooling,https://github.com/crewAIInc/crewAI.git,50000,6900,False,MIT,2026-04-21T00:01:55+08:00,6,0-30d,1,0,0,1,0,0,23,3,0,0,3,True,agent_role_or_goal_manipulation,1
category2_agent_tooling/huggingface__smolagents,huggingface__smolagents,category2_agent_tooling,https://github.com/huggingface/smolagents.git,26900,2500,False,Apache-2.0,2026-04-15T12:16:33+02:00,11,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category2_agent_tooling/langchain-ai__langchain,langchain-ai__langchain,category2_agent_tooling,https://github.com/langchain-ai/langchain.git,135000,22300,False,MIT,2026-04-19T11:06:26-04:00,7,0-30d,2,0,0,2,0,0,3,0,0,1,2,False,agent_role_or_goal_manipulation,2
category2_agent_tooling/langchain-ai__langgraph,langchain-ai__langgraph,category2_agent_tooling,https://github.com/langchain-ai/langgraph.git,30500,5200,False,MIT,2026-04-17T16:54:16-04:00,9,0-30d,2,0,0,2,0,0,2,0,0,0,1,False,autonomous_execution_or_looping,2
category2_agent_tooling/lastmile-ai__mcp-agent,lastmile-ai__mcp-agent,category2_agent_tooling,https://github.com/lastmile-ai/mcp-agent.git,8300,830,False,Apache-2.0,2026-01-25T11:35:15-05:00,91,91-180d,0,0,0,0,0,0,1,0,0,0,1,False,,
category2_agent_tooling/mem0ai__mem0,mem0ai__mem0,category2_agent_tooling,https://github.com/mem0ai/mem0.git,54200,6100,False,Apache-2.0,2026-04-20T21:54:02+05:30,6,0-30d,3,0,0,2,1,0,13,7,3,1,4,True,tool_or_skill_poisoning_surface,1
category2_agent_tooling/microsoft__TaskWeaver,microsoft__TaskWeaver,category2_agent_tooling,https://github.com/microsoft/TaskWeaver.git,6200,774,False,MIT,2026-03-23T14:16:00+08:00,35,31-90d,0,0,0,0,0,0,0,0,0,0,0,False,,
category2_agent_tooling/microsoft__autogen,microsoft__autogen,category2_agent_tooling,https://github.com/microsoft/autogen.git,57500,8700,False,CC-BY-4.0,2026-04-06T15:35:32-07:00,20,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category2_agent_tooling/modelcontextprotocol__python-sdk,modelcontextprotocol__python-sdk,category2_agent_tooling,https://github.com/modelcontextprotocol/python-sdk.git,22800,3400,False,MIT,2026-04-14T21:41:51+00:00,12,0-30d,0,0,0,0,0,0,2,0,0,0,1,False,,
category2_agent_tooling/modelcontextprotocol__servers,modelcontextprotocol__servers,category2_agent_tooling,https://github.com/modelcontextprotocol/servers.git,84600,10500,True,License,2026-04-17T18:59:54-04:00,9,0-30d,0,0,0,0,0,0,3,0,0,1,2,False,,
category2_agent_tooling/modelcontextprotocol__typescript-sdk,modelcontextprotocol__typescript-sdk,category2_agent_tooling,https://github.com/modelcontextprotocol/typescript-sdk.git,12300,1800,False,License,2026-04-20T14:56:04+03:00,6,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category2_agent_tooling/openai__codex,openai__codex,category2_agent_tooling,https://github.com/openai/codex.git,78200,11200,False,Apache-2.0,2026-04-20T09:00:44-07:00,6,0-30d,6,1,0,5,1,1,13,10,0,0,2,True,credential_or_pii_exposure_surface,1
category2_agent_tooling/run-llama__llama_index,run-llama__llama_index,category2_agent_tooling,https://github.com/run-llama/llama_index.git,49000,7300,False,MIT,2026-04-15T20:09:18-06:00,11,0-30d,0,0,0,0,0,0,1,0,0,0,1,False,,
category3_custom_agents_instructions_skills/Code-and-Sorts__awesome-copilot-agents,Code-and-Sorts__awesome-copilot-agents,category3_custom_agents_instructions_skills,https://github.com/Code-and-Sorts/awesome-copilot-agents.git,493,69,False,CC0-1.0,2026-03-29T16:27:41-06:00,28,0-30d,3,0,0,3,0,0,4,4,0,0,2,True,unsafe_command_or_execution_surface,1
category3_custom_agents_instructions_skills/ComposioHQ__awesome-claude-skills,ComposioHQ__awesome-claude-skills,category3_custom_agents_instructions_skills,https://github.com/ComposioHQ/awesome-claude-skills.git,56600,6100,False,,2026-02-19T11:51:45+05:30,67,31-90d,54,5,1,54,0,0,865,864,1,0,3,True,credential_or_pii_exposure_surface,1
category3_custom_agents_instructions_skills/GetBindu__awesome-claude-code-and-skills,GetBindu__awesome-claude-code-and-skills,category3_custom_agents_instructions_skills,https://github.com/GetBindu/awesome-claude-code-and-skills.git,94,24,False,Apache-2.0,2026-04-11T09:59:12+02:00,16,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/NousResearch__hermes-agent,NousResearch__hermes-agent,category3_custom_agents_instructions_skills,https://github.com/NousResearch/hermes-agent.git,119000,17700,False,MIT,2026-04-20T11:40:52-05:00,6,0-30d,96,4,3,87,9,1,129,128,0,0,2,True,unsafe_command_or_execution_surface,28
category3_custom_agents_instructions_skills/Shubhamsaboo__awesome-llm-apps,Shubhamsaboo__awesome-llm-apps,category3_custom_agents_instructions_skills,https://github.com/Shubhamsaboo/awesome-llm-apps.git,108000,15900,False,Apache-2.0,2026-04-18T23:07:13-07:00,8,0-30d,5,0,0,5,0,0,24,21,0,0,2,True,agent_role_or_goal_manipulation,1
category3_custom_agents_instructions_skills/VoltAgent__awesome-agent-skills,VoltAgent__awesome-agent-skills,category3_custom_agents_instructions_skills,https://github.com/VoltAgent/awesome-agent-skills.git,19000,2000,False,MIT,2026-04-20T08:58:58+03:00,7,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/VoltAgent__voltagent,VoltAgent__voltagent,category3_custom_agents_instructions_skills,https://github.com/VoltAgent/voltagent.git,8500,848,False,MIT,2026-04-15T07:24:29+03:00,12,0-30d,0,0,0,0,0,0,4,2,0,0,2,True,,
category3_custom_agents_instructions_skills/affaan-m__everything-claude-code,affaan-m__everything-claude-code,category3_custom_agents_instructions_skills,https://github.com/affaan-m/everything-claude-code.git,168000,26000,False,MIT,2026-04-19T14:02:52-07:00,7,0-30d,108,4,0,107,1,0,476,459,2,1,4,True,credential_or_pii_exposure_surface,14
category3_custom_agents_instructions_skills/anthropics__skills,anthropics__skills,category3_custom_agents_instructions_skills,https://github.com/anthropics/skills.git,125000,14600,False,,2026-04-16T15:12:57-04:00,10,0-30d,9,0,1,8,1,0,18,18,0,0,2,True,unsafe_command_or_execution_surface,2
category3_custom_agents_instructions_skills/awesome-chatgpt-prompts__awesome-chatgpt-prompts-github,awesome-chatgpt-prompts__awesome-chatgpt-prompts-github,category3_custom_agents_instructions_skills,https://github.com/awesome-chatgpt-prompts/awesome-chatgpt-prompts-github.git,104,13,False,CC0-1.0,2023-10-12T18:52:24+00:00,927,365d+,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/f__prompts.chat,f__prompts.chat,category3_custom_agents_instructions_skills,https://github.com/f/prompts.chat.git,161000,21000,False,License,2026-04-20T04:10:41+00:00,7,0-30d,3,0,0,3,0,0,8,4,1,1,4,True,unsafe_command_or_execution_surface,1
category3_custom_agents_instructions_skills/github__awesome-copilot,github__awesome-copilot,category3_custom_agents_instructions_skills,https://github.com/github/awesome-copilot.git,31300,3800,False,MIT,2026-04-20T05:09:42+00:00,7,0-30d,161,3,6,159,2,0,460,456,0,2,3,True,agent_role_or_goal_manipulation,35
category3_custom_agents_instructions_skills/github__spec-kit,github__spec-kit,category3_custom_agents_instructions_skills,https://github.com/github/spec-kit.git,91100,7900,False,MIT,2026-04-20T11:57:45-05:00,6,0-30d,1,0,0,1,0,0,1,0,0,0,1,False,autonomous_execution_or_looping,1
category3_custom_agents_instructions_skills/jaktestowac__awesome-copilot-for-testers,jaktestowac__awesome-copilot-for-testers,category3_custom_agents_instructions_skills,https://github.com/jaktestowac/awesome-copilot-for-testers.git,78,14,False,MIT,2026-04-12T19:49:32+02:00,14,0-30d,5,0,1,5,0,0,20,20,0,0,2,True,autonomous_execution_or_looping,2
category3_custom_agents_instructions_skills/karanb192__awesome-claude-skills,karanb192__awesome-claude-skills,category3_custom_agents_instructions_skills,https://github.com/karanb192/awesome-claude-skills.git,279,65,False,MIT,2025-10-21T18:17:14+05:30,187,181-365d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/kodustech__awesome-agent-skills,kodustech__awesome-agent-skills,category3_custom_agents_instructions_skills,https://github.com/kodustech/awesome-agent-skills.git,52,15,False,,2026-01-27T15:18:42-03:00,89,31-90d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/langchain-ai__langchain-academy,langchain-ai__langchain-academy,category3_custom_agents_instructions_skills,https://github.com/langchain-ai/langchain-academy.git,2600,1700,False,,2026-04-15T22:42:50-07:00,11,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/lichihho__awesome-claude-skills,lichihho__awesome-claude-skills,category3_custom_agents_instructions_skills,https://github.com/lichihho/awesome-claude-skills.git,0,0,False,License,2026-01-22T17:13:18+03:00,94,91-180d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/microsoft__copilot-camp,microsoft__copilot-camp,category3_custom_agents_instructions_skills,https://github.com/microsoft/copilot-camp.git,550,143,False,MIT,2026-04-21T00:50:38+10:00,6,0-30d,1,0,0,1,0,0,3,0,0,0,1,False,autonomous_execution_or_looping,1
category3_custom_agents_instructions_skills/microsoft__prompt-engine,microsoft__prompt-engine,category3_custom_agents_instructions_skills,https://github.com/microsoft/prompt-engine.git,2700,121,False,MIT,2022-10-12T11:15:02-07:00,1292,365d+,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/msitarzewski__agency-agents,msitarzewski__agency-agents,category3_custom_agents_instructions_skills,https://github.com/msitarzewski/agency-agents.git,87600,14100,False,MIT,2026-04-11T23:25:59-05:00,15,0-30d,0,0,0,0,0,0,0,0,0,0,0,False,,
category3_custom_agents_instructions_skills/openai__openai-cookbook,openai__openai-cookbook,category3_custom_agents_instructions_skills,https://github.com/openai/openai-cookbook.git,73000,12300,False,MIT,2026-04-15T09:34:06-07:00,11,0-30d,2,0,0,2,0,0,3,1,0,0,2,True,prompt_or_instruction_override_surface,2
