repo_key,repo_name,repo_path,origin_url,github_owner,github_repo,html_metadata_ok,stars,forks,archived,license,last_commit_at,first_commit_at,commit_count,days_since_last_commit,repo_age_days,stale_bucket,recently_active_90d
category4_surface_mentions/L1Xu4n__Awesome-ChatGPT-prompts-ZH_CN,L1Xu4n__Awesome-ChatGPT-prompts-ZH_CN,../agent-instruction-corpus/clones/category4_surface_mentions/L1Xu4n__Awesome-ChatGPT-prompts-ZH_CN,https://github.com/L1Xu4n/Awesome-ChatGPT-prompts-ZH_CN.git,L1Xu4n,Awesome-ChatGPT-prompts-ZH_CN,True,3200,169,False,,2023-07-18T23:57:44+08:00,2023-07-18T23:57:44+08:00,1,1013,1013,365d+,False
category4_surface_mentions/LichAmnesia__GPT-Prompt-Hub,LichAmnesia__GPT-Prompt-Hub,../agent-instruction-corpus/clones/category4_surface_mentions/LichAmnesia__GPT-Prompt-Hub,https://github.com/LichAmnesia/GPT-Prompt-Hub.git,LichAmnesia,GPT-Prompt-Hub,True,2400,404,False,MIT,2026-04-18T17:23:32-07:00,2026-04-18T17:23:32-07:00,1,8,8,0-30d,True
category4_surface_mentions/LubomirGeorgiev__cloudflare-workers-nextjs-saas-template,LubomirGeorgiev__cloudflare-workers-nextjs-saas-template,../agent-instruction-corpus/clones/category4_surface_mentions/LubomirGeorgiev__cloudflare-workers-nextjs-saas-template,https://github.com/LubomirGeorgiev/cloudflare-workers-nextjs-saas-template.git,LubomirGeorgiev,cloudflare-workers-nextjs-saas-template,True,753,157,False,MIT,2026-04-13T18:19:22+07:00,2026-04-13T18:19:22+07:00,1,13,13,0-30d,True
category4_surface_mentions/LycheeOrg__Lychee,LycheeOrg__Lychee,../agent-instruction-corpus/clones/category4_surface_mentions/LycheeOrg__Lychee,https://github.com/LycheeOrg/Lychee.git,LycheeOrg,Lychee,True,4100,366,False,MIT,2026-04-18T01:15:17+02:00,2026-04-18T01:15:17+02:00,1,9,9,0-30d,True
category4_surface_mentions/MadAppGang__dingo,MadAppGang__dingo,../agent-instruction-corpus/clones/category4_surface_mentions/MadAppGang__dingo,https://github.com/MadAppGang/dingo.git,MadAppGang,dingo,True,1900,36,False,License,2026-03-28T23:49:45+11:00,2026-03-28T23:49:45+11:00,1,29,29,0-30d,True
category4_surface_mentions/Manavarya09__design-extract,Manavarya09__design-extract,../agent-instruction-corpus/clones/category4_surface_mentions/Manavarya09__design-extract,https://github.com/Manavarya09/design-extract.git,Manavarya09,design-extract,True,1600,154,False,MIT,2026-04-21T00:55:53+04:00,2026-04-21T00:55:53+04:00,1,6,6,0-30d,True
category4_surface_mentions/Michaelliv__markit,Michaelliv__markit,../agent-instruction-corpus/clones/category4_surface_mentions/Michaelliv__markit,https://github.com/Michaelliv/markit.git,Michaelliv,markit,True,1200,47,False,MIT,2026-04-11T20:21:23+03:00,2026-04-11T20:21:23+03:00,1,15,15,0-30d,True
category4_surface_mentions/MrLesk__Backlog.md,MrLesk__Backlog.md,../agent-instruction-corpus/clones/category4_surface_mentions/MrLesk__Backlog.md,https://github.com/MrLesk/Backlog.md.git,MrLesk,Backlog.md,True,5400,296,False,MIT,2026-04-13T19:36:06+02:00,2026-04-13T19:36:06+02:00,1,13,13,0-30d,True
category4_surface_mentions/NPC-Worldwide__npcpy,NPC-Worldwide__npcpy,../agent-instruction-corpus/clones/category4_surface_mentions/NPC-Worldwide__npcpy,https://github.com/NPC-Worldwide/npcpy.git,NPC-Worldwide,npcpy,True,1300,95,False,MIT,2026-04-20T23:07:21-04:00,2026-04-20T23:07:21-04:00,1,6,6,0-30d,True
category4_surface_mentions/NVIDIA__OpenShell,NVIDIA__OpenShell,../agent-instruction-corpus/clones/category4_surface_mentions/NVIDIA__OpenShell,https://github.com/NVIDIA/OpenShell.git,NVIDIA,OpenShell,True,5400,601,False,Apache-2.0,2026-04-20T16:44:48-07:00,2026-04-20T16:44:48-07:00,1,6,6,0-30d,True
category4_surface_mentions/Nearcyan__vibecraft,Nearcyan__vibecraft,../agent-instruction-corpus/clones/category4_surface_mentions/Nearcyan__vibecraft,https://github.com/Nearcyan/vibecraft.git,Nearcyan,vibecraft,True,1400,234,False,MIT,2026-01-18T09:57:18-08:00,2026-01-18T09:57:18-08:00,1,98,98,91-180d,False
category4_surface_mentions/Nukesor__pueue,Nukesor__pueue,../agent-instruction-corpus/clones/category4_surface_mentions/Nukesor__pueue,https://github.com/Nukesor/pueue.git,Nukesor,pueue,True,6200,155,False,Apache-2.0,2026-03-09T16:49:17+01:00,2026-03-09T16:49:17+01:00,1,48,48,31-90d,True
category4_surface_mentions/OutlineFoundation__outline-apps,OutlineFoundation__outline-apps,../agent-instruction-corpus/clones/category4_surface_mentions/OutlineFoundation__outline-apps,https://github.com/OutlineFoundation/outline-apps.git,OutlineFoundation,outline-apps,True,9100,1400,False,Apache-2.0,2026-04-21T03:03:49+00:00,2026-04-21T03:03:49+00:00,1,6,6,0-30d,True
category4_surface_mentions/PatrickJS__awesome-angular,PatrickJS__awesome-angular,../agent-instruction-corpus/clones/category4_surface_mentions/PatrickJS__awesome-angular,https://github.com/PatrickJS/awesome-angular.git,PatrickJS,awesome-angular,True,10000,1400,False,CC0-1.0,2026-04-20T16:34:36-04:00,2026-04-20T16:34:36-04:00,1,6,6,0-30d,True
category4_surface_mentions/PavelGrigoryevDS__awesome-data-analysis,PavelGrigoryevDS__awesome-data-analysis,../agent-instruction-corpus/clones/category4_surface_mentions/PavelGrigoryevDS__awesome-data-analysis,https://github.com/PavelGrigoryevDS/awesome-data-analysis.git,PavelGrigoryevDS,awesome-data-analysis,True,1000,141,False,CC0-1.0,2026-03-17T22:41:43+03:00,2026-03-17T22:41:43+03:00,1,40,40,31-90d,True
category4_surface_mentions/Piebald-AI__claude-code-system-prompts,Piebald-AI__claude-code-system-prompts,../agent-instruction-corpus/clones/category4_surface_mentions/Piebald-AI__claude-code-system-prompts,https://github.com/Piebald-AI/claude-code-system-prompts.git,Piebald-AI,claude-code-system-prompts,True,9600,1700,False,MIT,2026-04-20T14:02:39-06:00,2026-04-20T14:02:39-06:00,1,6,6,0-30d,True
category4_surface_mentions/Piebald-AI__tweakcc,Piebald-AI__tweakcc,../agent-instruction-corpus/clones/category4_surface_mentions/Piebald-AI__tweakcc,https://github.com/Piebald-AI/tweakcc.git,Piebald-AI,tweakcc,True,1900,144,False,MIT,2026-04-20T13:27:24-06:00,2026-04-20T13:27:24-06:00,1,6,6,0-30d,True
category4_surface_mentions/Prat011__awesome-llm-skills,Prat011__awesome-llm-skills,../agent-instruction-corpus/clones/category4_surface_mentions/Prat011__awesome-llm-skills,https://github.com/Prat011/awesome-llm-skills.git,Prat011,awesome-llm-skills,True,1200,154,False,,2026-04-16T10:23:08+05:30,2026-04-16T10:23:08+05:30,1,11,11,0-30d,True
category4_surface_mentions/Priivacy-ai__spec-kitty,Priivacy-ai__spec-kitty,../agent-instruction-corpus/clones/category4_surface_mentions/Priivacy-ai__spec-kitty,https://github.com/Priivacy-ai/spec-kitty.git,Priivacy-ai,spec-kitty,True,1200,90,False,MIT,2026-04-20T18:57:35+02:00,2026-04-20T18:57:35+02:00,1,6,6,0-30d,True
category4_surface_mentions/PrimeIntellect-ai__verifiers,PrimeIntellect-ai__verifiers,../agent-instruction-corpus/clones/category4_surface_mentions/PrimeIntellect-ai__verifiers,https://github.com/PrimeIntellect-ai/verifiers.git,PrimeIntellect-ai,verifiers,True,4100,535,False,MIT,2026-04-21T05:18:13+02:00,2026-04-21T05:18:13+02:00,1,6,6,0-30d,True
category4_surface_mentions/QuipNetwork__quip-node-manager,QuipNetwork__quip-node-manager,../agent-instruction-corpus/clones/category4_surface_mentions/QuipNetwork__quip-node-manager,https://github.com/QuipNetwork/quip-node-manager.git,QuipNetwork,quip-node-manager,True,5600,17,False,AGPL-3.0,2026-04-03T12:15:00-04:00,2026-04-03T12:15:00-04:00,1,23,23,0-30d,True
category4_surface_mentions/RevylAI__greenlight,RevylAI__greenlight,../agent-instruction-corpus/clones/category4_surface_mentions/RevylAI__greenlight,https://github.com/RevylAI/greenlight.git,RevylAI,greenlight,True,1400,82,False,MIT,2026-02-13T15:08:39-08:00,2026-02-13T15:08:39-08:00,1,72,72,31-90d,True
category4_surface_mentions/RyanFitzgerald__devportfolio,RyanFitzgerald__devportfolio,../agent-instruction-corpus/clones/category4_surface_mentions/RyanFitzgerald__devportfolio,https://github.com/RyanFitzgerald/devportfolio.git,RyanFitzgerald,devportfolio,True,4900,4100,False,MIT,2025-07-26T15:15:41-04:00,2025-07-26T15:15:41-04:00,1,274,274,181-365d,False
category4_surface_mentions/SaladDay__cc-switch-cli,SaladDay__cc-switch-cli,../agent-instruction-corpus/clones/category4_surface_mentions/SaladDay__cc-switch-cli,https://github.com/SaladDay/cc-switch-cli.git,SaladDay,cc-switch-cli,True,2200,126,False,MIT,2026-04-18T22:58:53+08:00,2026-04-18T22:58:53+08:00,1,8,8,0-30d,True
category4_surface_mentions/SamuelZ12__longcut,SamuelZ12__longcut,../agent-instruction-corpus/clones/category4_surface_mentions/SamuelZ12__longcut,https://github.com/SamuelZ12/longcut.git,SamuelZ12,longcut,True,1100,208,False,AGPL-3.0,2026-04-01T23:09:55-04:00,2026-04-01T23:09:55-04:00,1,25,25,0-30d,True
category4_surface_mentions/SamurAIGPT__awesome-openclaw,SamurAIGPT__awesome-openclaw,../agent-instruction-corpus/clones/category4_surface_mentions/SamurAIGPT__awesome-openclaw,https://github.com/SamurAIGPT/awesome-openclaw.git,SamurAIGPT,awesome-openclaw,True,901,186,False,MIT,2026-04-14T17:03:44+05:30,2026-04-14T17:03:44+05:30,1,12,12,0-30d,True
category4_surface_mentions/SamurAIGPT__llm-wiki-agent,SamurAIGPT__llm-wiki-agent,../agent-instruction-corpus/clones/category4_surface_mentions/SamurAIGPT__llm-wiki-agent,https://github.com/SamurAIGPT/llm-wiki-agent.git,SamurAIGPT,llm-wiki-agent,True,2300,262,False,MIT,2026-04-21T01:45:01+05:30,2026-04-21T01:45:01+05:30,1,6,6,0-30d,True
category4_surface_mentions/Serial-Studio__Serial-Studio,Serial-Studio__Serial-Studio,../agent-instruction-corpus/clones/category4_surface_mentions/Serial-Studio__Serial-Studio,https://github.com/Serial-Studio/Serial-Studio.git,Serial-Studio,Serial-Studio,True,6800,1000,False,License,2026-04-20T21:13:09-04:00,2026-04-20T21:13:09-04:00,1,6,6,0-30d,True
category4_surface_mentions/Shelf-nu__shelf.nu,Shelf-nu__shelf.nu,../agent-instruction-corpus/clones/category4_surface_mentions/Shelf-nu__shelf.nu,https://github.com/Shelf-nu/shelf.nu.git,Shelf-nu,shelf.nu,True,2600,288,False,AGPL-3.0,2026-04-21T09:23:48+03:00,2026-04-21T09:23:48+03:00,1,6,6,0-30d,True
category4_surface_mentions/SynkraAI__aiox-core,SynkraAI__aiox-core,../agent-instruction-corpus/clones/category4_surface_mentions/SynkraAI__aiox-core,https://github.com/SynkraAI/aiox-core.git,SynkraAI,aiox-core,True,2800,891,False,License,2026-04-16T12:26:03-03:00,2026-04-16T12:26:03-03:00,1,10,10,0-30d,True
category4_surface_mentions/TeamHypersomnia__Hypersomnia,TeamHypersomnia__Hypersomnia,../agent-instruction-corpus/clones/category4_surface_mentions/TeamHypersomnia__Hypersomnia,https://github.com/TeamHypersomnia/Hypersomnia.git,TeamHypersomnia,Hypersomnia,True,1500,89,False,AGPL-3.0,2026-04-17T14:14:34+02:00,2026-04-17T14:14:34+02:00,1,9,9,0-30d,True
category4_surface_mentions/The-Vibe-Company__companion,The-Vibe-Company__companion,../agent-instruction-corpus/clones/category4_surface_mentions/The-Vibe-Company__companion,https://github.com/The-Vibe-Company/companion.git,The-Vibe-Company,companion,True,2300,290,False,MIT,2026-04-02T20:39:11+02:00,2026-04-02T20:39:11+02:00,1,24,24,0-30d,True
category4_surface_mentions/TinyAGI__tinyagi,TinyAGI__tinyagi,../agent-instruction-corpus/clones/category4_surface_mentions/TinyAGI__tinyagi,https://github.com/TinyAGI/tinyagi.git,TinyAGI,tinyagi,True,3500,502,False,MIT,2026-03-30T20:30:14+08:00,2026-03-30T20:30:14+08:00,1,27,27,0-30d,True
category4_surface_mentions/ValveResourceFormat__ValveResourceFormat,ValveResourceFormat__ValveResourceFormat,../agent-instruction-corpus/clones/category4_surface_mentions/ValveResourceFormat__ValveResourceFormat,https://github.com/ValveResourceFormat/ValveResourceFormat.git,ValveResourceFormat,ValveResourceFormat,True,2200,262,False,MIT,2026-04-20T22:51:09+02:00,2026-04-20T22:51:09+02:00,1,6,6,0-30d,True
category4_surface_mentions/VoltAgent__awesome-claude-design,VoltAgent__awesome-claude-design,../agent-instruction-corpus/clones/category4_surface_mentions/VoltAgent__awesome-claude-design,https://github.com/VoltAgent/awesome-claude-design.git,VoltAgent,awesome-claude-design,True,1700,196,False,MIT,2026-04-18T15:41:01+03:00,2026-04-18T15:41:01+03:00,1,8,8,0-30d,True
category4_surface_mentions/VoltAgent__awesome-design-md,VoltAgent__awesome-design-md,../agent-instruction-corpus/clones/category4_surface_mentions/VoltAgent__awesome-design-md,https://github.com/VoltAgent/awesome-design-md.git,VoltAgent,awesome-design-md,True,66300,8200,False,MIT,2026-04-19T17:39:51+03:00,2026-04-19T17:39:51+03:00,1,7,7,0-30d,True
category4_surface_mentions/Windy3f3f3f3f__how-claude-code-works,Windy3f3f3f3f__how-claude-code-works,../agent-instruction-corpus/clones/category4_surface_mentions/Windy3f3f3f3f__how-claude-code-works,https://github.com/Windy3f3f3f3f/how-claude-code-works.git,Windy3f3f3f3f,how-claude-code-works,True,2000,526,False,MIT,2026-04-10T15:54:17+08:00,2026-04-10T15:54:17+08:00,1,17,17,0-30d,True
category4_surface_mentions/Wirasm__PRPs-agentic-eng,Wirasm__PRPs-agentic-eng,../agent-instruction-corpus/clones/category4_surface_mentions/Wirasm__PRPs-agentic-eng,https://github.com/Wirasm/PRPs-agentic-eng.git,Wirasm,PRPs-agentic-eng,True,2100,610,False,,2026-03-02T13:00:24+02:00,2026-03-02T13:00:24+02:00,1,55,55,31-90d,True
category4_surface_mentions/YSGStudyHards__Awesome-Tools,YSGStudyHards__Awesome-Tools,../agent-instruction-corpus/clones/category4_surface_mentions/YSGStudyHards__Awesome-Tools,https://github.com/YSGStudyHards/Awesome-Tools.git,YSGStudyHards,Awesome-Tools,True,1000,135,False,MIT,2026-04-20T12:37:23+08:00,2026-04-20T12:37:23+08:00,1,7,7,0-30d,True
category4_surface_mentions/Yeachan-Heo__oh-my-codex,Yeachan-Heo__oh-my-codex,../agent-instruction-corpus/clones/category4_surface_mentions/Yeachan-Heo__oh-my-codex,https://github.com/Yeachan-Heo/oh-my-codex.git,Yeachan-Heo,oh-my-codex,True,26200,2200,False,,2026-04-21T04:40:42+00:00,2026-04-21T04:40:42+00:00,1,6,6,0-30d,True
category4_surface_mentions/YosemiteCrew__Yosemite-Crew,YosemiteCrew__Yosemite-Crew,../agent-instruction-corpus/clones/category4_surface_mentions/YosemiteCrew__Yosemite-Crew,https://github.com/YosemiteCrew/Yosemite-Crew.git,YosemiteCrew,Yosemite-Crew,True,2100,68,False,License,2026-04-14T20:53:37+05:30,2026-04-14T20:53:37+05:30,1,12,12,0-30d,True
category4_surface_mentions/ZSeven-W__openpencil,ZSeven-W__openpencil,../agent-instruction-corpus/clones/category4_surface_mentions/ZSeven-W__openpencil,https://github.com/ZSeven-W/openpencil.git,ZSeven-W,openpencil,True,2400,234,False,MIT,2026-04-17T19:20:19+08:00,2026-04-17T19:20:19+08:00,1,9,9,0-30d,True
category4_surface_mentions/ZToolsCenter__ZTools,ZToolsCenter__ZTools,../agent-instruction-corpus/clones/category4_surface_mentions/ZToolsCenter__ZTools,https://github.com/ZToolsCenter/ZTools.git,ZToolsCenter,ZTools,True,2000,170,False,MIT,2026-04-19T10:06:25+08:00,2026-04-19T10:06:25+08:00,1,8,8,0-30d,True
category4_surface_mentions/aaron-he-zhu__seo-geo-claude-skills,aaron-he-zhu__seo-geo-claude-skills,../agent-instruction-corpus/clones/category4_surface_mentions/aaron-he-zhu__seo-geo-claude-skills,https://github.com/aaron-he-zhu/seo-geo-claude-skills.git,aaron-he-zhu,seo-geo-claude-skills,True,1300,190,False,Apache-2.0,2026-04-18T21:55:56+08:00,2026-04-18T21:55:56+08:00,1,8,8,0-30d,True
category4_surface_mentions/abhigyanpatwari__GitNexus,abhigyanpatwari__GitNexus,../agent-instruction-corpus/clones/category4_surface_mentions/abhigyanpatwari__GitNexus,https://github.com/abhigyanpatwari/GitNexus.git,abhigyanpatwari,GitNexus,True,30600,3500,False,License,2026-04-21T06:21:31+01:00,2026-04-21T06:21:31+01:00,1,6,6,0-30d,True
category4_surface_mentions/accomplish-ai__accomplish,accomplish-ai__accomplish,../agent-instruction-corpus/clones/category4_surface_mentions/accomplish-ai__accomplish,https://github.com/accomplish-ai/accomplish.git,accomplish-ai,accomplish,True,10700,1300,False,MIT,2026-04-19T22:56:26+03:00,2026-04-19T22:56:26+03:00,1,7,7,0-30d,True
category4_surface_mentions/addyosmani__agent-skills,addyosmani__agent-skills,../agent-instruction-corpus/clones/category4_surface_mentions/addyosmani__agent-skills,https://github.com/addyosmani/agent-skills.git,addyosmani,agent-skills,True,24200,3000,False,MIT,2026-04-20T23:34:32-07:00,2026-04-20T23:34:32-07:00,1,6,6,0-30d,True
category4_surface_mentions/agent-sh__agentsys,agent-sh__agentsys,../agent-instruction-corpus/clones/category4_surface_mentions/agent-sh__agentsys,https://github.com/agent-sh/agentsys.git,agent-sh,agentsys,True,764,81,False,MIT,2026-04-20T18:21:13+03:00,2026-04-20T18:21:13+03:00,1,6,6,0-30d,True
category4_surface_mentions/agenticnotetaking__arscontexta,agenticnotetaking__arscontexta,../agent-instruction-corpus/clones/category4_surface_mentions/agenticnotetaking__arscontexta,https://github.com/agenticnotetaking/arscontexta.git,agenticnotetaking,arscontexta,True,3200,210,False,MIT,2026-02-19T23:17:08+01:00,2026-02-19T23:17:08+01:00,1,66,66,31-90d,True
category4_surface_mentions/agentsmd__agents.md,agentsmd__agents.md,../agent-instruction-corpus/clones/category4_surface_mentions/agentsmd__agents.md,https://github.com/agentsmd/agents.md.git,agentsmd,agents.md,True,20700,1500,False,MIT,2026-03-12T07:26:14-07:00,2026-03-12T07:26:14-07:00,1,45,45,31-90d,True
category4_surface_mentions/ai-boost__awesome-prompts,ai-boost__awesome-prompts,../agent-instruction-corpus/clones/category4_surface_mentions/ai-boost__awesome-prompts,https://github.com/ai-boost/awesome-prompts.git,ai-boost,awesome-prompts,True,7700,706,False,GPL-3.0,2026-04-21T11:28:57+08:00,2026-04-21T11:28:57+08:00,1,6,6,0-30d,True
category4_surface_mentions/aiming-lab__AutoResearchClaw,aiming-lab__AutoResearchClaw,../agent-instruction-corpus/clones/category4_surface_mentions/aiming-lab__AutoResearchClaw,https://github.com/aiming-lab/AutoResearchClaw.git,aiming-lab,AutoResearchClaw,True,11700,1400,False,MIT,2026-04-10T11:22:49-04:00,2026-04-10T11:22:49-04:00,1,16,16,0-30d,True
category4_surface_mentions/alibaba__QLExpress,alibaba__QLExpress,../agent-instruction-corpus/clones/category4_surface_mentions/alibaba__QLExpress,https://github.com/alibaba/QLExpress.git,alibaba,QLExpress,True,5600,1200,False,Apache-2.0,2026-02-07T14:50:47+00:00,2026-02-07T14:50:47+00:00,1,78,78,31-90d,True
category4_surface_mentions/alirezarezvani__claude-code-skill-factory,alirezarezvani__claude-code-skill-factory,../agent-instruction-corpus/clones/category4_surface_mentions/alirezarezvani__claude-code-skill-factory,https://github.com/alirezarezvani/claude-code-skill-factory.git,alirezarezvani,claude-code-skill-factory,True,726,139,False,MIT,2025-11-12T16:30:22+01:00,2025-11-12T16:30:22+01:00,1,165,165,91-180d,False
category4_surface_mentions/allenymt__PrivacySentry,allenymt__PrivacySentry,../agent-instruction-corpus/clones/category4_surface_mentions/allenymt__PrivacySentry,https://github.com/allenymt/PrivacySentry.git,allenymt,PrivacySentry,True,2300,300,False,MIT,2025-12-30T14:14:53+08:00,2025-12-30T14:14:53+08:00,1,118,118,91-180d,False
category4_surface_mentions/alvinreal__awesome-opensource-ai,alvinreal__awesome-opensource-ai,../agent-instruction-corpus/clones/category4_surface_mentions/alvinreal__awesome-opensource-ai,https://github.com/alvinreal/awesome-opensource-ai.git,alvinreal,awesome-opensource-ai,True,3000,293,False,License,2026-04-20T16:23:14+02:00,2026-04-20T16:23:14+02:00,1,6,6,0-30d,True
category4_surface_mentions/always-further__nono,always-further__nono,../agent-instruction-corpus/clones/category4_surface_mentions/always-further__nono,https://github.com/always-further/nono.git,always-further,nono,True,2100,150,False,Apache-2.0,2026-04-21T07:27:09+01:00,2026-04-21T07:27:09+01:00,1,6,6,0-30d,True
category4_surface_mentions/antfu__skills,antfu__skills,../agent-instruction-corpus/clones/category4_surface_mentions/antfu__skills,https://github.com/antfu/skills.git,antfu,skills,True,4700,255,False,MIT,2026-03-16T15:16:21+09:00,2026-03-16T15:16:21+09:00,1,42,42,31-90d,True
category4_surface_mentions/antfu__vscode-file-nesting-config,antfu__vscode-file-nesting-config,../agent-instruction-corpus/clones/category4_surface_mentions/antfu__vscode-file-nesting-config,https://github.com/antfu/vscode-file-nesting-config.git,antfu,vscode-file-nesting-config,True,3600,202,False,MIT,2026-04-20T00:47:23+00:00,2026-04-20T00:47:23+00:00,1,7,7,0-30d,True
category4_surface_mentions/antonbabenko__terraform-skill,antonbabenko__terraform-skill,../agent-instruction-corpus/clones/category4_surface_mentions/antonbabenko__terraform-skill,https://github.com/antonbabenko/terraform-skill.git,antonbabenko,terraform-skill,True,1800,145,False,License,2026-02-02T08:11:43+00:00,2026-02-02T08:11:43+00:00,1,84,84,31-90d,True
category4_surface_mentions/anyproto__anytype-ts,anyproto__anytype-ts,../agent-instruction-corpus/clones/category4_surface_mentions/anyproto__anytype-ts,https://github.com/anyproto/anytype-ts.git,anyproto,anytype-ts,True,7400,466,False,License,2026-04-20T20:56:27+02:00,2026-04-20T20:56:27+02:00,1,6,6,0-30d,True
category4_surface_mentions/apache__hugegraph,apache__hugegraph,../agent-instruction-corpus/clones/category4_surface_mentions/apache__hugegraph,https://github.com/apache/hugegraph.git,apache,hugegraph,True,3100,598,False,Apache-2.0,2026-04-20T15:09:52+08:00,2026-04-20T15:09:52+08:00,1,7,7,0-30d,True
category4_surface_mentions/apache__tinkerpop,apache__tinkerpop,../agent-instruction-corpus/clones/category4_surface_mentions/apache__tinkerpop,https://github.com/apache/tinkerpop.git,apache,tinkerpop,True,2100,849,False,Apache-2.0,2026-04-20T19:00:26-07:00,2026-04-20T19:00:26-07:00,1,6,6,0-30d,True
category4_surface_mentions/apify__agent-skills,apify__agent-skills,../agent-instruction-corpus/clones/category4_surface_mentions/apify__agent-skills,https://github.com/apify/agent-skills.git,apify,agent-skills,True,2000,209,False,,2026-04-01T13:26:19+02:00,2026-04-01T13:26:19+02:00,1,25,25,0-30d,True
category4_surface_mentions/asheshgoplani__agent-deck,asheshgoplani__agent-deck,../agent-instruction-corpus/clones/category4_surface_mentions/asheshgoplani__agent-deck,https://github.com/asheshgoplani/agent-deck.git,asheshgoplani,agent-deck,True,2200,243,False,MIT,2026-04-21T14:38:18+08:00,2026-04-21T14:38:18+08:00,1,6,6,0-30d,True
category4_surface_mentions/autoclaw-cc__xiaohongshu-skills,autoclaw-cc__xiaohongshu-skills,../agent-instruction-corpus/clones/category4_surface_mentions/autoclaw-cc__xiaohongshu-skills,https://github.com/autoclaw-cc/xiaohongshu-skills.git,autoclaw-cc,xiaohongshu-skills,True,1200,169,False,MIT,2026-03-28T10:17:53+08:00,2026-03-28T10:17:53+08:00,1,30,30,0-30d,True
category4_surface_mentions/automata__aicodeguide,automata__aicodeguide,../agent-instruction-corpus/clones/category4_surface_mentions/automata__aicodeguide,https://github.com/automata/aicodeguide.git,automata,aicodeguide,True,2500,239,False,,2026-03-23T17:11:26+00:00,2026-03-23T17:11:26+00:00,1,34,34,31-90d,True
category4_surface_mentions/awslabs__aidlc-workflows,awslabs__aidlc-workflows,../agent-instruction-corpus/clones/category4_surface_mentions/awslabs__aidlc-workflows,https://github.com/awslabs/aidlc-workflows.git,awslabs,aidlc-workflows,True,1400,267,False,MIT-0,2026-04-20T21:26:53+00:00,2026-04-20T21:26:53+00:00,1,6,6,0-30d,True
category4_surface_mentions/axolotl-ai-cloud__axolotl,axolotl-ai-cloud__axolotl,../agent-instruction-corpus/clones/category4_surface_mentions/axolotl-ai-cloud__axolotl,https://github.com/axolotl-ai-cloud/axolotl.git,axolotl-ai-cloud,axolotl,True,11800,1300,False,Apache-2.0,2026-04-15T09:27:03-04:00,2026-04-15T09:27:03-04:00,1,11,11,0-30d,True
category4_surface_mentions/badlogic__pi-mono,badlogic__pi-mono,../agent-instruction-corpus/clones/category4_surface_mentions/badlogic__pi-mono,https://github.com/badlogic/pi-mono.git,badlogic,pi-mono,True,41100,4800,False,MIT,2026-04-20T23:55:47+02:00,2026-04-20T23:55:47+02:00,1,6,6,0-30d,True
category4_surface_mentions/ballred__obsidian-claude-pkm,ballred__obsidian-claude-pkm,../agent-instruction-corpus/clones/category4_surface_mentions/ballred__obsidian-claude-pkm,https://github.com/ballred/obsidian-claude-pkm.git,ballred,obsidian-claude-pkm,True,1400,95,False,MIT,2026-02-17T18:01:07-08:00,2026-02-17T18:01:07-08:00,1,68,68,31-90d,True
category4_surface_mentions/beatai-org__BeatAI,beatai-org__BeatAI,../agent-instruction-corpus/clones/category4_surface_mentions/beatai-org__BeatAI,https://github.com/beatai-org/BeatAI.git,beatai-org,BeatAI,True,4700,254,False,MIT,2026-03-26T19:29:29+08:00,2026-03-26T19:29:29+08:00,1,31,31,31-90d,True
category4_surface_mentions/bfly123__claude_code_bridge,bfly123__claude_code_bridge,../agent-instruction-corpus/clones/category4_surface_mentions/bfly123__claude_code_bridge,https://github.com/bfly123/claude_code_bridge.git,bfly123,claude_code_bridge,True,2400,227,False,License,2026-04-18T22:53:59+08:00,2026-04-18T22:53:59+08:00,1,8,8,0-30d,True
category4_surface_mentions/binaricat__Netcatty,binaricat__Netcatty,../agent-instruction-corpus/clones/category4_surface_mentions/binaricat__Netcatty,https://github.com/binaricat/Netcatty.git,binaricat,Netcatty,True,1400,138,False,GPL-3.0,2026-04-19T16:38:44+08:00,2026-04-19T16:38:44+08:00,1,8,8,0-30d,True
category4_surface_mentions/blitzdotdev__blitz-mac,blitzdotdev__blitz-mac,../agent-instruction-corpus/clones/category4_surface_mentions/blitzdotdev__blitz-mac,https://github.com/blitzdotdev/blitz-mac.git,blitzdotdev,blitz-mac,True,1500,129,False,Apache-2.0,2026-04-15T15:16:50-07:00,2026-04-15T15:16:50-07:00,1,11,11,0-30d,True
category4_surface_mentions/bramses__chatgpt-md,bramses__chatgpt-md,../agent-instruction-corpus/clones/category4_surface_mentions/bramses__chatgpt-md,https://github.com/bramses/chatgpt-md.git,bramses,chatgpt-md,True,1400,98,False,MIT,2026-02-11T20:00:22+01:00,2026-02-11T20:00:22+01:00,1,74,74,31-90d,True
category4_surface_mentions/breferrari__obsidian-mind,breferrari__obsidian-mind,../agent-instruction-corpus/clones/category4_surface_mentions/breferrari__obsidian-mind,https://github.com/breferrari/obsidian-mind.git,breferrari,obsidian-mind,True,2100,287,False,MIT,2026-04-19T12:52:50+00:00,2026-04-19T12:52:50+00:00,1,7,7,0-30d,True
category4_surface_mentions/btraceio__btrace,btraceio__btrace,../agent-instruction-corpus/clones/category4_surface_mentions/btraceio__btrace,https://github.com/btraceio/btrace.git,btraceio,btrace,True,6000,958,False,GPL-2.0,2026-04-12T20:16:00+02:00,2026-04-12T20:16:00+02:00,1,14,14,0-30d,True
